08:07:16:  InstrHandle.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:14:54:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press\Tools\ExConfig.xml (10) - Sublime Text (UNREGISTERED)
16:15:04:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press\Tools\ExConfig.xml • (10) - Sublime Text (UNREGISTERED)
16:14:09:  更新 完成！
16:14:19:  Drivers
16:14:24:  PeripheralDriver
16:14:29:  更新 完成！
16:14:34:  PeripheralDriver
16:14:39:  BR-1-CashBox1T2-Press
16:14:49:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press\EXConfigVersion.xml (10) - Sublime Text (UNREGISTERED)
16:14:54:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press\Tools\ExConfig.xml (10) - Sublime Text (UNREGISTERED)
16:15:04:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press\Tools\ExConfig.xml • (10) - Sublime Text (UNREGISTERED)
16:15:09:  BR-1-CashBox1T2-Press
16:15:14:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press\Tools\Ex.exe
16:15:19:  Tools
16:15:24:  BR-1-CashBox1T2-Press
16:15:29:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press - 更新 - TortoiseSVN
16:15:34:  更新 完成！
16:15:39:  Drivers
16:15:44:  Ke06Driver
16:15:49:  CommonApi
16:15:59:  PeripheralDriver
16:16:09:  CommonApi
16:16:24:  BR-1-CashBox1T2-Press
16:16:29:  SnbcWatchDogDriver.h - “BR-1-CashBox1T2-Press”中的搜索结果
16:16:34:  CommonApi
16:16:39:  WatchDogDriver
16:16:44:  PeripheralDriver
16:17:04:  Ke06Driver
16:17:09:  Drivers
16:17:14:  BR-1-CashBox1T2-Press
16:17:19:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press\Tools\ExConfig.xml (10) - Sublime Text (UNREGISTERED)
16:17:29:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press\Ex.exe
16:17:34:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press\Tools\Ex.exe
16:17:39:  tk
16:17:44:  BR-1-CashBox1T2-Press
16:17:49:  Open Issues - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:18:09:  问题 - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:18:19:  网易有道词典
16:18:29:  ExConfig.xml - Visual Studio Code [管理员]
16:18:34:  Lock.h - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:18:54:  ● Lock.h - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:19:04:  Lock.h - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:19:24:  ● Lock.h - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:19:29:  Lock.h - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:19:59:  BR-1-CashBox1T2-Press
16:20:04:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press - 提交 - TortoiseSVN
16:20:19:  文件补丁  
16:20:24:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press - 提交 - TortoiseSVN
16:20:34:  提交
16:20:39:  于斌1
16:21:29:  问题 - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:21:44:  于斌1
16:21:49:  FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:21:54:  活动 - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:22:04:  FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:22:14:  Lock.h - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:25:24:  Lock.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:25:34:  KeilCompileInfo.zip - WinRAR (非商业个人版)
16:25:39:  subproject0.txt - 记事本
16:25:44:  于斌1
16:25:54:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press\Project\CashBox_1T2.uvprojx - μVision
16:27:49:  BR-1-CashBox1T2-Press
16:27:54:  Lock.h Revision 4150 - TortoiseMerge
16:28:09:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press\Project\CashBox_1T2.uvprojx - μVision
16:28:09:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press\Project\CashBox_1T2.uvprojx - μVision
16:31:05:  问题 - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:31:10:  Expecting ';' - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:32:35:  吉哲
16:32:50:  Expecting ';' - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:33:45:  吉哲
16:33:50:  eSpace
16:33:55:  吉哲
16:34:25:  Expecting ';' - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:34:30:  Too few initializers for aggregate 'sEepromWriteHookFunction' of type 'void (*const [256])(void)' - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:34:35:  项目总览 - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:34:40:  New Issues - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:34:50:  问题 - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:34:55:  Undeclared identifier 'mOpenTime' - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:35:00:  问题 - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:35:15:  项目总览 - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:35:20:  Issues - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:35:25:  BR-1-CashBox1T2-Press
16:35:30:  TortoiseMerge
16:35:35:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press - TortoiseMerge
16:35:40:  TortoiseSVN
16:35:45:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press - 提交 - TortoiseSVN
16:35:50:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press\Middlewares\Lock\Lock.h - 提交 - TortoiseSVN
16:35:55:  Issues - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:36:15:  Lock.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:36:25:  Bldc.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:36:40:  ● Bldc.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:36:45:  Bldc.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:37:15:  网易有道词典
16:37:20:  Bldc.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:37:25:  BldcPid.h - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:37:30:  ● Bldc.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:37:35:  Bldc.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:37:55:  ● Bldc.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:38:05:  Bldc.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:38:10:  ● Bldc.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:38:15:  Bldc.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:38:25:  Issues - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:38:35:  Bldc.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:38:40:  BldcPid.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:38:55:  ● BldcPid.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:39:00:  BldcPid.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:39:30:  ● BldcPid.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:39:40:  BldcPid.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:39:50:  ● BldcPid.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:39:55:  BldcPid.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:40:45:  ● BldcPid.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:41:05:  BldcPid.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:41:15:  ● BldcPid.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:41:20:  BldcPid.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:41:30:  吉哲
16:41:35:  BldcPid.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:41:40:  ● BldcPid.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:41:50:  Issues - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:42:10:  BldcPid.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:42:15:  Log.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:43:00:  ● Log.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:43:05:  Log.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:43:10:  ● Log.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:43:15:  Log.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:43:40:  ● Log.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:43:45:  Log.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:43:50:  ● Log.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:43:55:  Log.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:44:40:  ● Log.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:44:50:  Log.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:44:55:  ● Log.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:44:40:  ● Log.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:44:50:  Log.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:44:55:  ● Log.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:45:05:  Log.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:45:10:  Issues - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:45:35:  吉哲
16:45:40:  Issues - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:45:55:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press - 提交 - TortoiseSVN
16:46:05:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press - 日志信息 - TortoiseSVN
16:46:10:  提交
16:46:15:  吉哲
16:46:25:  BR-1-CashBox1T2-Press
16:46:30:  Issues - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:47:05:  Log.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:47:15:  StepMotor.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:47:20:  ● StepMotor.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:47:25:  StepMotor.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:47:30:  Issues - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:47:35:  eSpace
16:47:40:  荆文波
16:48:10:  eSpace
16:48:40:  荆文波
16:49:00:  Issues - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:49:15:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press - 提交 - TortoiseSVN
16:49:25:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press\Middlewares\Step...\StepMotor.c - 提交 - TortoiseSVN
16:49:30:  BR-1-CashBox1T2-Press
16:49:35:  活动 - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:49:45:  问题 - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:49:50:  活动 - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:50:05:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press - 提交 - TortoiseSVN
16:50:10:  Bldc.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:50:15:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press - 日志信息 - TortoiseSVN
16:50:20:  活动 - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:50:30:  FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:50:35:  于斌1
16:51:05:  eSpace
16:51:10:  于斌1
16:51:40:  活动 - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:52:20:  我的账号 - Google Chrome
16:52:25:  活动 - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:53:05:  FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:53:10:  更新 完成！
16:53:20:  0-工作 - 张开发 - 印象笔记
16:53:25:  印象笔记
16:53:35:  所有笔记本 - 张开发 - 印象笔记
16:53:40:  iTunes
16:53:45:  印象笔记
16:53:50:  新建文本文档.exe - 快捷方式
16:53:55:  所有笔记本 - 张开发 - 印象笔记
16:54:00:  新建文本文档.exe - 快捷方式
16:54:05:  所有笔记本 - 张开发 - 印象笔记
16:54:15:  192.168.19.5 - Google Chrome
16:54:20:  活动 - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:54:25:  FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:54:30:  问题 - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:54:35:  FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:54:40:  活动 - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:54:55:  Issues - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:55:35:  Bldc.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:55:40:  Sensor.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:55:55:  ● Sensor.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:56:05:  Sensor.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:56:25:  Open Issues - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:56:40:  问题 - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:56:50:  Open Issues - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:57:10:  Sensor.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:57:15:  Selector.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:57:25:  ● Selector.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:57:30:  Selector.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:57:35:  Open Issues - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
16:57:45:  ● Selector.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
16:57:50:  Selector.c - BR-1-CashBox1T2-Press - Visual Studio Code [管理员]
17:00:45:  Open Issues - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
17:01:00:  网易有道词典
17:01:10:  Open Issues - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
17:01:30:  BR-1-CashBox1T2-Press
17:01:35:  Selector.c - TortoiseMerge
17:01:40:  Sensor.c - TortoiseMerge
17:01:45:  历史记录
17:01:50:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press - 提交 - TortoiseSVN
17:01:55:  μVision
17:02:00:  D:\00-06\dsdsf\branches\BR-1-CashBox1T2-Press\Project\CashBox_1T2.uvprojx - μVision
17:02:10:  Open Issues - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
17:02:15:  FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
17:02:35:  于斌1
17:02:40:  Issues - FW_BTCR-1100_K06_MAIN%branches%BR-1-CashBox1T2-Press - Google Chrome
17:06:00:  锁屏状态
